// Tested on Google Compute Engine Skylake Xeon


	avx512	4	7.22627, 7.3251, 7.28782, 7.23314, 7.2931, 7.25727, 7.21252, 7.22624, 7.30313, 7.31437, 7.33737, 7.27219, 7.24798, 7.29105, 7.29416, 7.25223, 7.21847, 7.23834, 7.34124, 7.3069, 7.23919, 7.32358, 7.39012, 7.27198, 7.26373, 7.25297, 7.23844, 7.27136, 7.253, 7.23449, 7.27205, 7.24506, 7.21414, 7.2314, 7.23722, 7.23222, 7.26528, 7.23951, 7.24115, 7.30785, 7.27458, 7.25527, 7.25276, 7.23909, 7.25611, 7.28607, 7.24965, 7.23572, 7.29774, 7.22496, 7.2424, 7.23861, 7.23155, 7.24709, 7.24349, 7.2319, 7.24538, 7.28684, 7.25173, 7.24017, 7.22171, 7.24813, 7.27415, 7.23146, 7.25953, 7.26146, 7.25158, 7.23627, 7.24211, 7.25011, 7.24554, 7.30724, 7.28386, 7.25296, 7.25183, 7.25679, 7.21863, 7.3354, 7.28025, 7.25161, 7.31025, 7.24082, 7.24556, 7.24418, 7.23579, 7.29488, 7.29195, 7.24585, 7.24868, 7.27105, 7.24634, 7.22968, 7.26128, 7.23825, 7.28503, 7.24205, 7.26201, 7.28856, 7.22206, 7.26122
		6	3.42665, 3.43151, 3.3933, 3.43157, 3.43672, 3.38884, 3.37898, 3.41556, 3.38789, 3.39929, 3.41473, 3.59404, 3.53841, 3.47702, 3.4172, 3.39656, 3.40174, 3.5614, 3.51682, 3.38615, 3.39146, 3.40389, 4.04514, 3.44574, 3.42326, 3.40984, 3.39424, 3.40803, 3.4227, 3.38722, 3.39032, 3.39783, 3.41052, 3.40439, 3.42515, 3.38374, 3.41484, 3.40474, 3.43553, 3.40493, 3.40098, 3.41835, 3.40565, 3.58258, 3.4529, 3.44756, 3.45211, 3.41398, 3.40135, 3.38654, 3.40558, 3.41833, 3.41143, 3.43877, 3.40189, 3.40229, 3.41746, 3.41018, 3.40062, 3.4481, 3.41619, 3.44043, 3.40365, 3.4511, 3.50849, 3.43634, 3.47683, 3.4716, 3.47694, 3.44728, 3.40134, 3.40503, 3.3928, 3.42503, 3.44389, 3.42152, 3.54454, 3.43666, 3.47251, 3.38954, 3.41635, 3.40172, 3.40353, 3.39987, 3.41088, 3.45749, 3.4111, 3.39701, 3.38849, 3.39952, 3.39581, 3.40635, 3.41773, 3.37002, 3.39236, 3.39339, 3.38444, 3.38572, 3.42837, 3.38881
		8	3.7015, 3.7111, 3.70572, 3.7085, 3.68635, 3.69847, 3.72033, 3.71068, 3.69873, 3.71803, 3.68364, 3.6902, 3.73123, 3.71366, 3.6952, 3.69152, 3.6809, 3.69344, 3.71531, 3.68761, 3.68074, 3.69349, 3.68279, 3.69548, 3.69468, 3.69191, 3.71814, 3.70664, 3.708, 3.73052, 3.69802, 3.68839, 3.71636, 3.74632, 3.71688, 3.6918, 3.84722, 3.73135, 3.77617, 3.69375, 3.67984, 3.69531, 3.78803, 3.68497, 3.69521, 3.68979, 3.72424, 3.68228, 3.68575, 3.68685, 3.73865, 3.67824, 3.70737, 3.68024, 3.703, 3.69394, 3.68721, 3.68531, 3.67813, 3.70641, 3.69107, 3.70012, 3.71546, 3.72247, 3.69276, 3.69794, 3.72298, 3.67366, 3.68825, 3.68845, 3.71301, 3.68729, 3.70912, 3.69352, 3.66796, 3.67849, 3.69458, 3.68608, 3.67966, 3.687, 3.67731, 3.70414, 3.6773, 3.68778, 3.6772, 3.68783, 3.67471, 3.69494, 3.6854, 3.70668, 3.67437, 3.68739, 3.68499, 3.69727, 3.68203, 3.69112, 3.68818, 3.73346, 3.7321, 3.69367
		12	6.68983, 6.67593, 6.66251, 6.68442, 6.66939, 6.67344, 6.67172, 6.65506, 6.7012, 6.66398, 6.67431, 6.66101, 6.67461, 6.66162, 6.66352, 6.65895, 6.67447, 6.70388, 6.66953, 6.6604, 6.68311, 6.67464, 6.66969, 6.66282, 6.67684, 6.68076, 6.66144, 6.70681, 6.66062, 6.65798, 6.6718, 6.67713, 6.66632, 6.67906, 6.66712, 6.65866, 6.71352, 6.68262, 6.67555, 6.66888, 6.65864, 6.65523, 6.67752, 6.66226, 6.6548, 6.67814, 6.68668, 6.6582, 6.66685, 6.67153, 6.66578, 6.67534, 6.66015, 6.67361, 6.67982, 6.66987, 6.68812, 6.67108, 6.65654, 6.65501, 6.68133, 6.65553, 6.65838, 6.68211, 6.65447, 6.69403, 6.67659, 6.64984, 6.65873, 6.66546, 6.64688, 6.68327, 6.67447, 6.66158, 6.69252, 6.72458, 6.67049, 6.76893, 6.77367, 6.67694, 6.718, 6.84896, 6.82511, 6.71389, 6.6779, 6.64385, 6.67258, 6.66545, 6.67461, 6.68076, 6.68012, 6.69785, 6.69174, 6.67641, 6.69603, 6.70829, 6.69602, 6.67665, 6.67231, 6.67297
		16	4.9731, 4.98554, 4.95753, 4.98522, 4.98073, 4.96731, 4.9702, 5.02555, 5.04826, 5.00072, 5.01619, 4.95397, 4.971, 4.98435, 4.95345, 4.96889, 4.95387, 5.02053, 4.96919, 4.95318, 4.98389, 4.97435, 4.94982, 4.9955, 4.95409, 4.96366, 4.96675, 4.95659, 4.95276, 4.96127, 4.94664, 4.95472, 4.96214, 4.95842, 4.9754, 4.96617, 5.00871, 4.96419, 4.9688, 4.95865, 4.98952, 4.96071, 4.95828, 4.96172, 4.95094, 4.96599, 5.00118, 4.95782, 4.96552, 4.99434, 5.01453, 4.98092, 5.00995, 4.95638, 4.94766, 4.97803, 4.97156, 4.99185, 4.97109, 4.99008, 5.00334, 4.99795, 5.01165, 4.9783, 4.96759, 4.94918, 4.95675, 5.03552, 5.0434, 5.08482, 4.96608, 4.97116, 4.97432, 4.95435, 4.9627, 4.96891, 4.98223, 4.96885, 4.99482, 4.96712, 4.97496, 5.03469, 4.97628, 4.97634, 4.9666, 4.95705, 4.98258, 4.97445, 5.04844, 4.98728, 4.95156, 4.97732, 4.97622, 4.95131, 5.01704, 4.98192, 4.95826, 4.95472, 4.95671, 4.97581
		24	4.46449, 4.45011, 4.43152, 4.41448, 4.41769, 4.45721, 4.4477, 4.4301, 4.45355, 4.42491, 4.76618, 4.46433, 4.53848, 4.43716, 4.51991, 4.44831, 4.50461, 4.42423, 4.47444, 4.46632, 4.48675, 4.41301, 4.48779, 4.53975, 4.44999, 4.47025, 4.44414, 4.41181, 4.44112, 4.4604, 4.48932, 4.52423, 4.40613, 4.45199, 4.45685, 4.47642, 4.45393, 4.44226, 4.41226, 4.43674, 4.43495, 4.41513, 4.46141, 4.47116, 4.45976, 4.41991, 4.4244, 4.47209, 4.49039, 4.56454, 4.41809, 4.47059, 4.48604, 4.45311, 4.4708, 4.45785, 4.48134, 4.5801, 4.51898, 4.45149, 4.49792, 4.50249, 4.46837, 4.45784, 4.42178, 4.49526, 4.41067, 4.4394, 4.4735, 4.65721, 4.42824, 4.46635, 4.47533, 4.41839, 4.44188, 4.47538, 4.4744, 4.48517, 4.44468, 4.41954, 4.40033, 4.44864, 4.53213, 4.49318, 4.47003, 4.44507, 4.55276, 4.45785, 4.43358, 4.51773, 4.51179, 4.46825, 4.47059, 4.51305, 4.49165, 4.45056, 4.45134, 4.52838, 4.43492, 4.52269


hiimg	none	4	69080.8, 69077.5, 69098.3, 69119.6, 69077.6
		6	46215.2, 46225.2, 46325.1, 46259.1, 46235.8
		8	34648.5, 34599, 34601.8, 34672.3, 34625.2
		12	23120.1, 23115, 23133.1, 23137.4, 23123.9
		16	25605.7, 25635.5, 25649.3, 25596, 25609.1
		24	22545.7, 22559.5, 22536.9, 23226.2, 22552

	sse2	4	4739.19, 4741.97, 4738.57, 4742.53, 4739.16, 4738.03, 4737.57, 4740.25, 4738.53, 4736.2, 4739.19, 4738.78, 4736.42, 4736.7, 4738.61, 4737.91, 4739.33, 4739.08, 4740.93, 4737.04
		6	3341.52, 3340.81, 3342.93, 3339.44, 3340.92, 3338.47, 3343.01, 3339.36, 3338.9, 3337.44, 3337.21, 3337.86, 3337.2, 3342.18, 3340.78, 3340.51, 3341.01, 3339.49, 3335.32, 3341.52
		8	2632.19, 2632.91, 2632.02, 2633.81, 2633.21, 2634.11, 2632.93, 2631.65, 2633.32, 2635.23, 2632.62, 2632.2, 2632.34, 2633.41, 2637.71, 2633.59, 2634.02, 2635.78, 2631.59, 2640.61
		12	1676.21, 1676.87, 1676.48, 1674.9, 1680.7, 1682.32, 1676.54, 1675.88, 1676.17, 1674.24, 1676.09, 1673.7, 1673.95, 1674.58, 1681.21, 1673.99, 1675.05, 1674.33, 1675.85, 1675.84
		16	1926.78, 1950.69, 1880.83, 1840.7, 1845.17, 1936.4, 1926.74, 1946.66, 1931.91, 1933.06, 1931.35, 1944.23, 1955.03, 1958.33, 1953.85, 1943.52, 1947.5, 1945.31, 1931.88, 1942.1
		24	1600, 1608.51, 1597.09, 1597.31, 1570.73, 1601.92, 1603.12, 1571.97, 1586.11, 1602.66, 1571.49, 1571.06, 1571.94, 1573.56, 1572.66, 1573.99, 1573.52, 1571.7, 1598.26, 1608.79

	avx2	4	3025.74, 3024.07, 3022.69, 3021.48, 3023.82, 3020.05, 3023.22, 3022.51, 3023.29, 3023.99, 3025.11, 3023.15, 3027.77, 3036.09, 3036.34, 3037.55, 3028.53, 3022.3, 3023.7, 3021.51
		6	2198.54, 2201.48, 2200.71, 2199.24, 2201.47, 2199.29, 2199.52, 2198.51, 2200.24, 2200.55, 2199.11, 2198.62, 2202.01, 2200.25, 2199.06, 2200.69, 2201.07, 2200.37, 2202.19, 2201.69
		8	1784.03, 1779.54, 1780.14, 1779.95, 1780.96, 1780.13, 1779.15, 1781.32, 1781.73, 1779.24, 1778.26, 1778.7, 1779.39, 1778.98, 1780.47, 1778.21, 1779.1, 1779.15, 1778.74, 1781.67
		12	1099.93, 1102.43, 1101.05, 1099.28, 1100.76, 1100.87, 1103.63, 1099.59, 1100.01, 1100.86, 1099.79, 1099.51, 1099.25, 1098.91, 1098.53, 1100.97, 1103.62, 1101.48, 1101.02, 1100.32
		16	1249.37, 1333.55, 1337.82, 1242.73, 1252.22, 1334.98, 1326.56, 1231.3, 1329.47, 1263.11, 1344.89, 1228.97, 1252.53, 1244.1, 1330.15, 1263.08, 1239.46, 1331.89, 1258.33, 1329.27
		24	1091.88, 1090.87, 1092.2, 1083.36, 1081.19, 1087.09, 1083.53, 1089.84, 1082.48, 1086.57, 1080, 1082.75, 1076, 1078.12, 1080.71, 1078.67, 1078.18, 1080.68, 1084.5, 1082.19

	avx512	4	2281.35, 2283.79, 2281.86, 2282.8, 2283.69, 2281.49, 2285.3, 2290.3, 2287.64, 2286.79, 2285.71, 2286.17, 2281.72, 2289.88, 2291.84, 2294.89, 2291.44, 2285.27, 2283.88, 2286.8
		6	1724.88, 1727.2, 1724.54, 1724.87, 1723.24, 1721.55, 1730.32, 1720.91, 1719.62, 1724.75, 1725.36, 1724.19, 1723.31, 1721.06, 1720.21, 1722.66, 1721.18, 1722.89, 1721.7, 1720.83
		8	1440.95, 1442.25, 1442.98, 1443.98, 1440.8, 1448.19, 1439.83, 1439.01, 1437.17, 1445.5, 1441, 1442.52, 1442.45, 1439.12, 1440.02, 1438.92, 1443.2, 1439.77, 1442.01, 1439.85
		12	861.763, 861.988, 861.438, 862.5, 862.652, 861.994, 865.82, 864.116, 862.615, 861.901, 863.595, 864.26, 864.561, 864.71, 863.438, 863.707, 863.814, 862.602, 862.037, 863.503
		16	979.634, 965.909, 961.364, 988.494, 980.295, 968.245, 969.414, 1023.63, 1032.58, 977.499, 953.354, 963.021, 1030.72, 975.688, 981.216, 1029.63, 1020.8, 935.342, 1079.45, 1072.94
		24	854.9, 841.096, 847.298, 836.235, 854.202, 852.63, 852.639, 848.545, 846.821, 826.883, 833.988, 826.291, 825.233, 823.833, 843.369, 845.151, 838.757, 843.579, 854.237, 848.459
